,age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
1888,2,2,2,21,22,1.04761905,3,0.0,0.21,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
1890,3,2,2,11,12,1.09090909,3,0.0,0.21,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
1891,0,0,1,15,18,1.2,3,0.0,0.2,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1902,3,0,2,16,18,1.125,3,0.0,0.2,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
1913,2,1,2,12,13,1.08333333,3,0.0,0.19,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
1914,4,1,1,11,18,1.63636364,3,0.0,0.19,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1915,4,1,2,16,39,2.4375,3,0.0,0.19,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
1916,4,1,1,20,20,1.0,3,0.0,0.19,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
1919,0,2,2,7,9,1.28571429,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
1920,2,2,1,16,18,1.125,3,0.0,0.19,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
1922,1,2,2,18,30,1.66666667,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
1924,0,1,2,16,21,1.3125,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
1927,1,1,2,11,14,1.27272727,3,0.0,0.19,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
1929,3,0,2,10,12,1.2,3,0.0,0.19,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
1930,1,0,2,55,60,1.09090909,0,4.0,0.19,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
1935,2,1,2,16,16,1.0,3,0.0,0.19,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1941,4,2,2,42,42,1.0,0,1.0,0.19,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
1943,4,2,2,0,6,0.0,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
1946,3,2,2,5,5,1.0,3,0.0,0.18,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
1948,3,2,2,13,15,1.15384615,3,0.0,0.18,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
1964,2,0,1,26,28,1.07692308,0,2.0,0.18,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
1966,2,0,2,16,30,1.875,0,4.0,0.18,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
1973,5,1,2,7,9,1.28571429,3,0.0,0.18,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
1976,4,2,2,6,7,1.16666667,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
1977,5,1,2,10,11,1.1,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
1978,4,2,1,4,23,5.75,3,0.0,0.17,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
1986,2,1,1,14,14,1.0,3,0.0,0.17,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
1998,0,2,2,0,26,0.0,3,0.0,0.17,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.04283887468030691
1999,1,2,2,13,13,1.0,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
2002,5,1,1,17,28,1.64705882,3,0.0,0.17,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2003,2,2,2,12,22,1.83333333,0,1.0,0.17,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
2005,4,1,2,12,18,1.5,0,3.0,0.16,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
2007,2,0,2,10,19,1.9,0,3.0,0.16,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2009,1,1,1,14,16,1.14285714,3,0.0,0.16,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
2010,1,0,2,17,17,1.0,3,0.0,0.16,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
2021,5,1,2,16,17,1.0625,1,2.0,0.16,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2023,3,2,1,12,12,1.0,3,0.0,0.16,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
2033,5,2,1,12,16,1.33333333,3,0.0,0.16,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.04028132992327366
2034,4,2,2,0,19,0.0,1,1.0,0.16,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.07289002557544758
2035,0,1,2,16,22,1.375,3,0.0,0.16,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
2037,5,1,2,16,19,1.1875,3,0.0,0.16,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
2039,3,1,2,5,6,1.2,3,0.0,0.16,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
2041,3,2,2,14,25,1.78571429,3,0.0,0.15,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
2042,4,1,0,19,19,1.0,3,0.0,0.15,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2046,5,0,2,6,7,1.16666667,3,0.0,0.15,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
2051,3,1,2,8,8,1.0,3,0.0,0.15,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2054,3,0,1,9,10,1.11111111,3,0.0,0.15,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
2056,3,0,2,9,9,1.0,3,0.0,0.15,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2061,2,1,2,9,9,1.0,3,0.0,0.15,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
2067,3,2,1,11,11,1.0,3,0.0,0.15,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2074,2,0,2,15,15,1.0,3,0.0,0.15,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
2077,5,1,1,12,19,1.58333333,3,0.0,0.15,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.04028132992327366
2078,3,1,2,10,14,1.4,3,0.0,0.15,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.015345268542199489
2082,4,1,2,9,16,1.77777778,3,0.0,0.15,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2084,0,0,2,16,16,1.0,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2086,1,1,2,16,16,1.0,3,0.0,0.14,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2093,5,0,2,9,9,1.0,3,0.0,0.14,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.05115089514066496,0,0.05754475703324808
2095,3,1,2,17,23,1.35294118,1,2.0,0.14,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2098,4,0,1,9,9,1.0,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2105,3,2,2,14,16,1.14285714,3,0.0,0.14,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
2106,4,0,2,6,7,1.16666667,3,0.0,0.14,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
2120,4,0,1,7,8,1.14285714,3,0.0,0.14,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2123,2,2,2,24,24,1.0,0,1.0,0.13,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
2124,2,2,1,20,22,1.1,3,0.0,0.13,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2126,3,0,1,10,11,1.1,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2133,3,0,2,11,11,1.0,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
2140,0,0,2,31,32,1.03225806,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
2143,3,0,2,9,9,1.0,3,0.0,0.13,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2148,5,2,2,6,8,1.33333333,3,0.0,0.13,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2150,2,2,1,13,13,1.0,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2156,1,0,2,35,39,1.11428571,0,1.0,0.13,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2160,0,0,1,28,33,1.17857143,3,0.0,0.13,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
2162,0,1,1,16,27,1.6875,3,0.0,0.13,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2164,0,1,2,6,9,1.5,3,0.0,0.13,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
2167,1,2,2,5,6,1.2,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2168,1,2,1,8,10,1.25,3,0.0,0.12,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2169,1,1,2,8,8,1.0,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2170,3,0,1,18,24,1.33333333,0,5.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2174,2,0,2,3,11,3.66666667,0,1.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
2175,4,2,1,13,19,1.46153846,3,0.0,0.12,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
2179,4,1,2,10,11,1.1,3,0.0,0.12,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
2184,2,0,2,14,14,1.0,3,0.0,0.12,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
2187,1,1,2,7,7,1.0,3,0.0,0.12,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
2196,3,0,1,9,9,1.0,3,0.0,0.12,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2199,3,1,1,24,30,1.25,0,2.0,0.12,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
2208,2,0,2,3,17,5.66666667,0,4.0,0.12,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
2210,1,2,1,7,10,1.42857143,3,0.0,0.12,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2212,0,2,2,11,14,1.27272727,3,0.0,0.12,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
2213,1,1,1,9,11,1.22222222,3,0.0,0.12,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2215,1,2,2,8,8,1.0,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2216,3,2,0,15,15,1.0,3,0.0,0.11,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2217,1,0,2,15,15,1.0,1,2.0,0.11,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2220,0,0,2,26,26,1.0,1,1.0,0.11,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2224,0,1,1,20,21,1.05,3,0.0,0.11,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
2226,4,0,2,4,4,1.0,3,0.0,0.11,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
2233,1,0,1,9,9,1.0,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2234,2,0,1,18,19,1.05555556,3,0.0,0.11,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2243,5,2,2,3,5,1.66666667,3,0.0,0.11,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
2249,0,1,1,25,29,1.16,3,0.0,0.11,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2250,5,1,2,12,12,1.0,3,0.0,0.11,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2259,4,2,1,0,13,0.0,3,0.0,0.11,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
2264,4,1,1,10,19,1.9,0,1.0,0.1,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2267,0,1,1,12,14,1.16666667,3,0.0,0.1,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
2278,0,1,2,18,21,1.16666667,3,0.0,0.1,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2280,2,1,1,11,12,1.09090909,3,0.0,0.1,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2287,0,1,2,13,13,1.0,3,0.0,0.1,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2289,0,0,2,30,31,1.03333333,0,2.0,0.1,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2290,3,1,2,1,1,1.0,3,0.0,0.1,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
2294,0,0,2,27,31,1.14814815,3,0.0,0.1,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
2296,2,2,2,6,7,1.16666667,3,0.0,0.1,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2302,2,0,1,12,13,1.08333333,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2305,2,1,2,7,8,1.14285714,3,0.0,0.1,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
2307,2,0,1,11,13,1.18181818,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2308,1,2,2,8,8,1.0,3,0.0,0.1,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2309,0,0,1,17,19,1.11764706,3,0.0,0.1,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
2316,1,1,2,12,12,1.0,3,0.0,0.1,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
2323,4,1,2,6,9,1.5,0,1.0,0.1,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
2324,3,0,2,10,10,1.0,3,0.0,0.1,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2325,0,1,2,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2326,0,2,2,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2330,0,2,2,3,5,1.66666667,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2333,4,2,2,9,10,1.11111111,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2335,0,2,2,16,19,1.1875,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2338,4,0,2,9,12,1.33333333,3,0.0,0.09,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2339,0,2,1,17,18,1.05882353,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2357,1,0,1,13,13,1.0,3,0.0,0.09,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
2358,0,1,1,12,13,1.08333333,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2364,1,0,1,9,9,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2365,1,1,1,14,18,1.28571429,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2374,2,1,1,18,22,1.22222222,3,0.0,0.09,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2384,3,1,2,6,10,1.66666667,3,0.0,0.09,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.04283887468030691
2387,4,1,1,4,5,1.25,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2390,3,1,1,3,3,1.0,3,0.0,0.09,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2392,2,2,1,8,9,1.125,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2393,3,2,1,5,5,1.0,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2394,4,1,1,8,9,1.125,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2395,1,2,1,0,11,0.0,3,0.0,0.09,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2398,0,2,2,0,9,0.0,3,0.0,0.09,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
2401,3,0,2,13,16,1.23076923,0,1.0,0.09,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
2403,0,1,1,6,8,1.33333333,3,0.0,0.08,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2404,3,2,2,7,7,1.0,3,0.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
2409,1,0,2,11,13,1.18181818,3,0.0,0.08,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
2414,4,1,2,4,5,1.25,3,0.0,0.08,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2416,2,1,2,4,4,1.0,1,1.0,0.08,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
2420,2,0,2,6,12,2.0,0,2.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2451,3,1,2,3,3,1.0,3,0.0,0.08,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2456,2,0,2,2,8,4.0,0,2.0,0.08,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.043478260869565216
2460,3,2,2,4,5,1.25,3,0.0,0.08,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
2461,1,1,1,16,23,1.4375,3,0.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2466,0,2,1,8,10,1.25,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2467,3,1,1,4,4,1.0,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2468,3,0,1,28,31,1.10714286,0,1.0,0.08,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2472,5,2,1,8,8,1.0,3,0.0,0.08,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
2478,0,2,1,7,8,1.14285714,3,0.0,0.08,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2479,4,2,1,2,6,3.0,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2480,5,2,2,0,7,0.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
2481,5,1,0,3,3,1.0,3,0.0,0.07,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2482,1,0,2,13,13,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
2483,2,2,1,17,19,1.11764706,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
2484,3,0,2,6,6,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2485,3,2,2,7,7,1.0,3,0.0,0.07,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.04283887468030691
2486,0,1,2,8,9,1.125,1,1.0,0.07,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2487,2,0,2,7,13,1.85714286,0,1.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
2488,0,0,2,19,21,1.10526316,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
2489,0,1,1,10,11,1.1,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
2490,0,1,2,8,11,1.375,0,2.0,0.07,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
2491,1,1,2,1,1,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
2492,3,0,1,11,12,1.09090909,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2493,1,0,2,19,19,1.0,3,0.0,0.07,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
2494,1,1,2,13,13,1.0,1,1.0,0.07,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2495,4,2,1,6,6,1.0,2,1.0,0.07,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2496,3,2,2,5,6,1.2,3,0.0,0.07,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
2543,5,0,2,1,2,2.0,3,0.0,0.07,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2546,0,0,2,8,8,1.0,3,0.0,0.07,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
2549,5,2,2,18,18,1.0,0,2.0,0.07,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
2550,3,2,2,6,10,1.66666667,3,0.0,0.07,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.015345268542199489
2552,5,2,2,0,6,0.0,3,0.0,0.07,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
2556,3,1,2,4,6,1.5,3,0.0,0.07,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
2557,0,2,2,3,3,1.0,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2558,0,0,2,6,7,1.16666667,3,0.0,0.06,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
2559,2,2,1,4,7,1.75,3,0.0,0.06,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2560,0,1,1,11,11,1.0,3,0.0,0.06,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.049872122762148335
