age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
4,0,2,24,29,1.20833333,3,0.0,0.52,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.05115089514066496,0,0.05754475703324808
1,1,1,82,97,1.18292683,3,0.0,0.52,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
5,2,2,12,18,1.5,3,0.0,0.52,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
4,2,2,48,50,1.04166667,3,0.0,0.52,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.04283887468030691
5,1,1,24,54,2.25,4,1.0,0.51,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.024936061381074168
5,0,2,31,36,1.16129032,3,0.0,0.51,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.04028132992327366
4,2,2,16,44,2.75,3,0.0,0.51,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.021739130434782608
0,1,2,50,64,1.28,3,0.0,0.51,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.011508951406649617
5,0,2,38,47,1.23684211,3,0.0,0.5,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3,1,1,38,40,1.05263158,3,0.0,0.5,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
3,0,2,24,38,1.58333333,3,0.0,0.5,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
0,0,2,29,38,1.31034483,3,0.0,0.5,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
5,0,0,32,40,1.25,3,0.0,0.49,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2,1,1,87,100,1.14942529,0,3.0,0.49,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
0,2,2,68,115,1.69117647,3,0.0,0.49,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.04283887468030691
0,0,2,58,65,1.12068966,3,0.0,0.49,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
3,1,0,16,41,2.5625,3,0.0,0.49,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.015345268542199489
4,1,2,76,76,1.0,0,1.0,0.49,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
3,2,1,22,40,1.81818182,3,0.0,0.48,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.049872122762148335
0,0,2,74,86,1.16216216,3,0.0,0.48,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.05115089514066496,0,0.05754475703324808
4,0,2,27,28,1.03703704,3,0.0,0.48,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
5,1,2,25,35,1.4,3,0.0,0.48,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
0,2,2,51,97,1.90196078,0,1.0,0.48,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
5,2,1,24,30,1.25,3,0.0,0.47,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.06905370843989769
3,1,0,20,28,1.4,3,0.0,0.47,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
4,0,2,45,48,1.06666667,3,0.0,0.47,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.05115089514066496,0,0.05754475703324808
4,2,1,4,24,6.0,3,0.0,0.47,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.04028132992327366
5,0,1,33,55,1.66666667,3,0.0,0.47,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
3,1,0,36,37,1.02777778,3,0.0,0.46,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.04283887468030691
1,0,1,62,69,1.11290323,0,5.0,0.46,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
5,1,1,16,62,3.875,3,0.0,0.46,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.06010230179028133
2,2,2,16,16,1.0,3,0.0,0.45,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
5,2,1,8,13,1.625,3,0.0,0.45,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.06905370843989769
0,2,0,6,38,6.33333333,3,0.0,0.45,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2,1,1,35,37,1.05714286,3,0.0,0.45,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
4,1,2,20,25,1.25,3,0.0,0.45,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
0,0,1,71,79,1.11267606,0,4.0,0.45,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3,2,1,24,28,1.16666667,3,0.0,0.45,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
0,2,2,30,44,1.46666667,3,0.0,0.45,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
4,1,2,14,16,1.14285714,3,0.0,0.44,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
2,2,2,82,97,1.18292683,0,5.0,0.44,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
3,1,2,31,41,1.32258065,3,0.0,0.44,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
5,1,2,32,56,1.75,3,0.0,0.44,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.021739130434782608
2,2,1,24,36,1.5,3,0.0,0.44,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
0,0,2,30,35,1.16666667,3,0.0,0.44,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2,1,1,52,58,1.11538462,3,0.0,0.43,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
0,2,0,52,102,1.96153846,3,0.0,0.43,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.015345268542199489
4,2,2,12,16,1.33333333,3,0.0,0.43,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
1,2,2,32,42,1.3125,3,0.0,0.43,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
2,2,2,51,51,1.0,3,0.0,0.43,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
1,2,2,32,64,2.0,0,7.0,0.43,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
1,0,2,56,57,1.01785714,3,0.0,0.43,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
2,1,2,25,25,1.0,3,0.0,0.42,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,69,84,1.2173913,3,0.0,0.42,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
5,0,2,32,57,1.78125,0,7.0,0.42,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
3,2,2,48,65,1.35416667,1,4.0,0.42,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.07289002557544758
5,0,2,42,50,1.19047619,3,0.0,0.42,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.04028132992327366
0,2,1,26,56,2.15384615,3,0.0,0.41,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.06905370843989769
3,0,2,20,52,2.6,0,1.0,0.41,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
0,1,0,46,53,1.15217391,3,0.0,0.41,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
0,2,2,60,98,1.63333333,3,0.0,0.41,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.015345268542199489,0,0.015345268542199489
2,0,2,35,36,1.02857143,3,0.0,0.41,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
1,2,1,74,82,1.10810811,0,5.0,0.4,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
2,1,2,32,39,1.21875,3,0.0,0.4,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
3,1,1,14,17,1.21428571,3,0.0,0.4,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.20012787723785166,1,0.08184143222506395
3,0,2,46,50,1.08695652,3,0.0,0.4,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
0,2,1,16,65,4.0625,3,0.0,0.39,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.04028132992327366
2,0,2,32,33,1.03125,3,0.0,0.39,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
1,1,1,33,38,1.15151515,3,0.0,0.39,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
2,2,2,28,37,1.32142857,3,0.0,0.39,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
0,0,2,30,41,1.36666667,4,1.0,0.39,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
5,1,1,20,31,1.55,3,0.0,0.38,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.06905370843989769
4,1,1,23,28,1.2173913,3,0.0,0.38,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
3,1,1,39,39,1.0,3,0.0,0.38,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
4,1,2,28,28,1.0,3,0.0,0.38,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
1,1,2,31,35,1.12903226,3,0.0,0.36,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
1,1,1,42,58,1.38095238,3,0.0,0.35,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,2,2,8,8,1.0,3,0.0,0.35,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
3,1,1,4,13,3.25,3,0.0,0.35,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.049872122762148335
4,0,2,42,46,1.0952381,0,2.0,0.35,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
0,0,2,84,97,1.1547619,0,3.0,0.35,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
1,1,2,27,32,1.18518519,3,0.0,0.34,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
5,1,2,24,31,1.29166667,3,0.0,0.34,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.011508951406649617
5,1,1,12,42,3.5,3,0.0,0.34,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.05115089514066496,0,0.05754475703324808
4,1,2,24,45,1.875,0,6.0,0.33,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
1,0,2,40,41,1.025,3,0.0,0.33,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3,1,2,10,16,1.6,3,0.0,0.33,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,1,2,20,24,1.2,3,0.0,0.33,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3,2,2,66,66,1.0,0,3.0,0.32,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
2,2,2,26,31,1.19230769,3,0.0,0.32,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
5,2,2,10,27,2.7,3,0.0,0.32,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.011508951406649617
3,2,2,13,19,1.46153846,3,0.0,0.32,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
0,1,1,32,42,1.3125,3,0.0,0.32,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
4,0,2,32,47,1.46875,0,5.0,0.31,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
5,0,1,18,23,1.27777778,3,0.0,0.31,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
5,0,1,32,35,1.09375,3,0.0,0.31,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,0,1,34,35,1.02941176,3,0.0,0.31,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
1,0,1,95,107,1.12631579,3,0.0,0.31,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
1,1,1,43,44,1.02325581,3,0.0,0.31,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
0,0,1,86,99,1.15116279,0,3.0,0.3,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
0,0,2,39,41,1.05128205,3,0.0,0.3,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
3,1,2,30,35,1.16666667,3,0.0,0.3,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
5,2,2,13,15,1.15384615,2,1.0,0.3,5,5,0,3,0,2,2,1,2,2,4,5,1,0,0.023017902813299233,1,0.023017902813299233
4,2,1,16,23,1.4375,4,1.0,0.3,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.05115089514066496,0,0.05754475703324808
3,1,2,13,35,2.69230769,0,2.0,0.3,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
1,1,2,12,15,1.25,3,0.0,0.29,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
3,1,1,22,41,1.86363636,3,0.0,0.29,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,1,2,22,40,1.81818182,0,1.0,0.29,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
0,2,1,25,40,1.6,3,0.0,0.29,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.20012787723785166,1,0.08184143222506395
4,1,2,20,20,1.0,3,0.0,0.29,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3,2,2,10,14,1.4,3,0.0,0.29,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
1,2,2,23,28,1.2173913,3,0.0,0.28,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
3,0,2,23,29,1.26086957,3,0.0,0.28,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
0,0,2,7,10,1.42857143,3,0.0,0.28,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
3,0,1,5,5,1.0,3,0.0,0.28,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
5,0,2,21,23,1.0952381,3,0.0,0.28,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.05115089514066496,0,0.05754475703324808
0,1,1,26,30,1.15384615,3,0.0,0.28,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
0,2,1,20,24,1.2,3,0.0,0.28,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.20012787723785166,1,0.06905370843989769
5,2,1,20,40,2.0,3,0.0,0.27,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.04283887468030691
0,0,1,42,47,1.11904762,3,0.0,0.27,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,0,2,9,9,1.0,3,0.0,0.27,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
3,0,1,54,57,1.05555556,3,0.0,0.27,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
1,1,1,29,34,1.17241379,0,1.0,0.27,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
1,2,1,34,38,1.11764706,3,0.0,0.27,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
2,0,1,23,25,1.08695652,3,0.0,0.27,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
5,2,2,16,23,1.4375,3,0.0,0.27,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.021739130434782608
3,2,1,14,33,2.35714286,3,0.0,0.26,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
0,2,2,44,53,1.20454545,3,0.0,0.26,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.049872122762148335
0,1,2,26,26,1.0,3,0.0,0.26,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
4,1,2,13,14,1.07692308,3,0.0,0.25,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
5,0,2,38,44,1.15789474,0,1.0,0.25,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
0,2,1,28,83,2.96428571,3,0.0,0.25,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.04283887468030691
2,2,2,12,16,1.33333333,3,0.0,0.25,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3,2,2,8,9,1.125,3,0.0,0.25,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
5,1,2,16,17,1.0625,3,0.0,0.25,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
3,2,1,12,19,1.58333333,3,0.0,0.25,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
3,1,2,4,5,1.25,3,0.0,0.24,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
5,2,1,12,25,2.08333333,3,0.0,0.24,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
5,0,2,23,23,1.0,3,0.0,0.24,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
5,1,2,0,34,0.0,0,2.0,0.24,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
4,1,1,13,13,1.0,3,0.0,0.24,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
4,1,1,32,47,1.46875,3,0.0,0.24,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
2,0,2,18,25,1.38888889,0,2.0,0.24,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
5,0,1,15,21,1.4,3,0.0,0.23,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
0,2,0,40,63,1.575,3,0.0,0.23,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.04283887468030691
1,2,1,19,38,2.0,3,0.0,0.23,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
2,2,1,19,25,1.31578947,3,0.0,0.23,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
0,1,2,12,19,1.58333333,3,0.0,0.23,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
4,1,1,24,35,1.45833333,3,0.0,0.23,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
0,2,2,17,20,1.17647059,3,0.0,0.23,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,1,32,39,1.21875,3,0.0,0.22,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
1,2,2,25,33,1.32,3,0.0,0.22,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
1,1,2,16,21,1.3125,3,0.0,0.22,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,1,2,2,2,1.0,3,0.0,0.22,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,2,0,15,15,1.0,3,0.0,0.22,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.015345268542199489
5,2,1,12,25,2.08333333,3,0.0,0.22,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.05115089514066496,0,0.05754475703324808
0,2,2,17,23,1.35294118,3,0.0,0.22,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
0,2,1,34,54,1.58823529,3,0.0,0.21,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
5,1,1,12,12,1.0,3,0.0,0.21,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.058823529411764705
1,2,1,67,71,1.05970149,0,1.0,0.21,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
4,0,1,13,15,1.15384615,3,0.0,0.21,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
0,2,1,28,41,1.46428571,3,0.0,0.21,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
0,0,2,30,31,1.03333333,3,0.0,0.21,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
2,2,2,21,22,1.04761905,3,0.0,0.21,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
3,2,2,11,12,1.09090909,3,0.0,0.21,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,1,15,18,1.2,3,0.0,0.2,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,0,2,16,18,1.125,3,0.0,0.2,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
2,1,2,12,13,1.08333333,3,0.0,0.19,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
4,1,1,11,18,1.63636364,3,0.0,0.19,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
4,1,2,16,39,2.4375,3,0.0,0.19,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
4,1,1,20,20,1.0,3,0.0,0.19,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
0,2,2,7,9,1.28571429,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
2,2,1,16,18,1.125,3,0.0,0.19,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
1,2,2,18,30,1.66666667,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
0,1,2,16,21,1.3125,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
1,1,2,11,14,1.27272727,3,0.0,0.19,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3,0,2,10,12,1.2,3,0.0,0.19,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
1,0,2,55,60,1.09090909,0,4.0,0.19,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2,1,2,16,16,1.0,3,0.0,0.19,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
4,2,2,42,42,1.0,0,1.0,0.19,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.07289002557544758
4,2,2,0,6,0.0,3,0.0,0.19,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.034526854219948847
3,2,2,5,5,1.0,3,0.0,0.18,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
3,2,2,13,15,1.15384615,3,0.0,0.18,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.023017902813299233,0,0.023017902813299233
2,0,1,26,28,1.07692308,0,2.0,0.18,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2,0,2,16,30,1.875,0,4.0,0.18,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
5,1,2,7,9,1.28571429,3,0.0,0.18,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
4,2,2,6,7,1.16666667,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
5,1,2,10,11,1.1,3,0.0,0.17,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.043478260869565216
4,2,1,4,23,5.75,3,0.0,0.17,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.058823529411764705
